,year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest,orig_per_capita_2012,orig_per_capita_2017,orig_pop_2012,orig_pop_2017,dest_per_capita_2012,dest_per_capita_2017,dest_pop_2012,dest_pop_2017
165,2017,ME,OR,3,"Agricultural products (excl. feed, grains, and forage)",1.08,832.01,3701.88,Maine,Oregon,37727,39521,1292600,1300200,49461,51312,3825500,4063000
166,2017,ME,OR,4,"Animal feed, eggs, honey, other products of animal origin",2.38,832.01,3701.88,Maine,Oregon,37727,39521,1292600,1300200,49461,51312,3825500,4063000
167,2017,ME,OR,7,Other prepared foodstuffs and preparations,1.16,832.01,3701.88,Maine,Oregon,37727,39521,1292600,1300200,49461,51312,3825500,4063000
168,2012,NH,OR,7,Other prepared foodstuffs and preparations,27.09,221.86,3690.43,New Hampshire,Oregon,48661,52509,1280100,1297000,49461,51312,3825500,4063000
169,2017,NH,OR,7,Other prepared foodstuffs and preparations,27.16,213.4,3701.88,New Hampshire,Oregon,48661,52509,1280100,1297000,49461,51312,3825500,4063000
170,2012,FL,OR,3,"Agricultural products (excl. feed, grains, and forage)",39.67,6682.81,3690.43,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
171,2012,FL,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.08,6682.81,3690.43,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
172,2012,FL,OR,6,Milled grain products and preparations and bakery products,1.02,6682.81,3690.43,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
173,2012,FL,OR,7,Other prepared foodstuffs and preparations,42.48,6682.81,3690.43,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
174,2017,FL,OR,3,"Agricultural products (excl. feed, grains, and forage)",37.12,6355.29,3701.88,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
175,2017,FL,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.09,6355.29,3701.88,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
176,2017,FL,OR,6,Milled grain products and preparations and bakery products,1.11,6355.29,3701.88,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
177,2017,FL,OR,7,Other prepared foodstuffs and preparations,46.08,6355.29,3701.88,Florida,Oregon,37711,39842,18876900,20532300,49461,51312,3825500,4063000
178,2012,NJ,OR,3,"Agricultural products (excl. feed, grains, and forage)",31.17,824.36,3690.43,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
179,2012,NJ,OR,5,"Meat, poultry, fish, seafood, and preparations",14.17,824.36,3690.43,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
180,2012,NJ,OR,6,Milled grain products and preparations and bakery products,4.98,824.36,3690.43,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
181,2012,NJ,OR,7,Other prepared foodstuffs and preparations,39.21,824.36,3690.43,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
182,2017,NJ,OR,3,"Agricultural products (excl. feed, grains, and forage)",32.46,795.91,3701.88,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
183,2017,NJ,OR,5,"Meat, poultry, fish, seafood, and preparations",16.35,795.91,3701.88,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
184,2017,NJ,OR,6,Milled grain products and preparations and bakery products,5.48,795.91,3701.88,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
185,2017,NJ,OR,7,Other prepared foodstuffs and preparations,43.0,795.91,3701.88,New Jersey,Oregon,55106,56776,8685500,8823900,49461,51312,3825500,4063000
186,2012,NV,OR,1,Animals & fish (live),6.97,294.82,3690.43,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
187,2012,NV,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.04,294.82,3690.43,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
188,2012,NV,OR,4,"Animal feed, eggs, honey, other products of animal origin",61.24,294.82,3690.43,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
189,2012,NV,OR,7,Other prepared foodstuffs and preparations,35.7,294.82,3690.43,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
190,2017,NV,OR,1,Animals & fish (live),7.22,286.43,3701.88,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
191,2017,NV,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.04,286.43,3701.88,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
192,2017,NV,OR,4,"Animal feed, eggs, honey, other products of animal origin",67.38,286.43,3701.88,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
193,2017,NV,OR,7,Other prepared foodstuffs and preparations,38.9,286.43,3701.88,Nevada,Oregon,43384,44812,2710900,2946600,49461,51312,3825500,4063000
194,2012,UT,OR,3,"Agricultural products (excl. feed, grains, and forage)",18.12,718.31,3690.43,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
195,2012,UT,OR,4,"Animal feed, eggs, honey, other products of animal origin",16.24,718.31,3690.43,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
196,2012,UT,OR,5,"Meat, poultry, fish, seafood, and preparations",46.31,718.31,3690.43,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
197,2012,UT,OR,6,Milled grain products and preparations and bakery products,19.19,718.31,3690.43,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
198,2012,UT,OR,7,Other prepared foodstuffs and preparations,238.55,718.31,3690.43,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
199,2017,UT,OR,3,"Agricultural products (excl. feed, grains, and forage)",18.45,833.72,3701.88,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
200,2017,UT,OR,4,"Animal feed, eggs, honey, other products of animal origin",17.87,833.72,3701.88,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
201,2017,UT,OR,5,"Meat, poultry, fish, seafood, and preparations",49.66,833.72,3701.88,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
202,2017,UT,OR,6,Milled grain products and preparations and bakery products,19.61,833.72,3701.88,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
203,2017,UT,OR,7,Other prepared foodstuffs and preparations,243.02,833.72,3701.88,Utah,Oregon,41952,45493,2801700,3047400,49461,51312,3825500,4063000
204,2012,IN,OR,6,Milled grain products and preparations and bakery products,3.51,4087.65,3690.43,Indiana,Oregon,43077,46427,6338800,6459400,49461,51312,3825500,4063000
205,2012,IN,OR,7,Other prepared foodstuffs and preparations,12.69,4087.65,3690.43,Indiana,Oregon,43077,46427,6338800,6459400,49461,51312,3825500,4063000
206,2017,IN,OR,6,Milled grain products and preparations and bakery products,3.83,3920.12,3701.88,Indiana,Oregon,43077,46427,6338800,6459400,49461,51312,3825500,4063000
207,2017,IN,OR,7,Other prepared foodstuffs and preparations,13.82,3920.12,3701.88,Indiana,Oregon,43077,46427,6338800,6459400,49461,51312,3825500,4063000
208,2012,NY,OR,3,"Agricultural products (excl. feed, grains, and forage)",4.97,2872.87,3690.43,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
209,2012,NY,OR,6,Milled grain products and preparations and bakery products,10.14,2872.87,3690.43,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
210,2012,NY,OR,7,Other prepared foodstuffs and preparations,112.47,2872.87,3690.43,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
211,2017,NY,OR,3,"Agricultural products (excl. feed, grains, and forage)",5.16,2785.53,3701.88,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
212,2017,NY,OR,6,Milled grain products and preparations and bakery products,10.92,2785.53,3701.88,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
213,2017,NY,OR,7,Other prepared foodstuffs and preparations,120.74,2785.53,3701.88,New York,Oregon,62769,65220,19040100,19315700,49461,51312,3825500,4063000
214,2012,IA,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.0,10520.48,3690.43,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
215,2012,IA,OR,5,"Meat, poultry, fish, seafood, and preparations",46.0,10520.48,3690.43,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
216,2012,IA,OR,6,Milled grain products and preparations and bakery products,20.39,10520.48,3690.43,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
217,2012,IA,OR,7,Other prepared foodstuffs and preparations,124.03,10520.48,3690.43,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
218,2017,IA,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.0,8454.35,3701.88,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
219,2017,IA,OR,5,"Meat, poultry, fish, seafood, and preparations",50.31,8454.35,3701.88,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
220,2017,IA,OR,6,Milled grain products and preparations and bakery products,21.23,8454.35,3701.88,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
221,2017,IA,OR,7,Other prepared foodstuffs and preparations,128.84,8454.35,3701.88,Iowa,Oregon,48031,52284,2976000,3045600,49461,51312,3825500,4063000
222,2012,CT,OR,3,"Agricultural products (excl. feed, grains, and forage)",36.29,409.33,3690.43,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
223,2012,CT,OR,6,Milled grain products and preparations and bakery products,3.91,409.33,3690.43,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
224,2012,CT,OR,7,Other prepared foodstuffs and preparations,2.29,409.33,3690.43,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
225,2017,CT,OR,3,"Agricultural products (excl. feed, grains, and forage)",37.81,346.0,3701.88,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
226,2017,CT,OR,6,Milled grain products and preparations and bakery products,3.81,346.0,3701.88,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
227,2017,CT,OR,7,Other prepared foodstuffs and preparations,2.22,346.0,3701.88,Connecticut,Oregon,63433,62633,3479300,3478700,49461,51312,3825500,4063000
228,2012,MN,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.05,8746.51,3690.43,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
229,2012,MN,OR,4,"Animal feed, eggs, honey, other products of animal origin",45.06,8746.51,3690.43,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
230,2012,MN,OR,5,"Meat, poultry, fish, seafood, and preparations",112.38,8746.51,3690.43,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
231,2012,MN,OR,6,Milled grain products and preparations and bakery products,0.35,8746.51,3690.43,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
232,2012,MN,OR,7,Other prepared foodstuffs and preparations,139.77,8746.51,3690.43,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
233,2017,MN,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.06,5676.11,3701.88,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
234,2017,MN,OR,4,"Animal feed, eggs, honey, other products of animal origin",49.58,5676.11,3701.88,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
235,2017,MN,OR,5,"Meat, poultry, fish, seafood, and preparations",119.91,5676.11,3701.88,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
236,2017,MN,OR,6,Milled grain products and preparations and bakery products,0.36,5676.11,3701.88,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
237,2017,MN,OR,7,Other prepared foodstuffs and preparations,141.66,5676.11,3701.88,Minnesota,Oregon,51297,54805,5256300,5446600,49461,51312,3825500,4063000
238,2012,WY,OR,7,Other prepared foodstuffs and preparations,4.56,562.37,3690.43,Wyoming,Oregon,60794,61091,559000,563300,49461,51312,3825500,4063000
239,2017,WY,OR,7,Other prepared foodstuffs and preparations,4.52,639.45,3701.88,Wyoming,Oregon,60794,61091,559000,563300,49461,51312,3825500,4063000
240,2012,AL,OR,5,"Meat, poultry, fish, seafood, and preparations",5.04,1802.17,3690.43,Alabama,Oregon,36440,37508,4696000,4741400,49461,51312,3825500,4063000
241,2012,AL,OR,7,Other prepared foodstuffs and preparations,2.85,1802.17,3690.43,Alabama,Oregon,36440,37508,4696000,4741400,49461,51312,3825500,4063000
242,2017,AL,OR,5,"Meat, poultry, fish, seafood, and preparations",5.17,2308.42,3701.88,Alabama,Oregon,36440,37508,4696000,4741400,49461,51312,3825500,4063000
243,2017,AL,OR,7,Other prepared foodstuffs and preparations,2.77,2308.42,3701.88,Alabama,Oregon,36440,37508,4696000,4741400,49461,51312,3825500,4063000
244,2012,LA,OR,5,"Meat, poultry, fish, seafood, and preparations",24.88,2101.69,3690.43,Louisiana,Oregon,45489,44372,4457000,4541500,49461,51312,3825500,4063000
245,2012,LA,OR,7,Other prepared foodstuffs and preparations,3.94,2101.69,3690.43,Louisiana,Oregon,45489,44372,4457000,4541500,49461,51312,3825500,4063000
246,2017,LA,OR,5,"Meat, poultry, fish, seafood, and preparations",24.23,1703.0,3701.88,Louisiana,Oregon,45489,44372,4457000,4541500,49461,51312,3825500,4063000
247,2017,LA,OR,7,Other prepared foodstuffs and preparations,3.65,1703.0,3701.88,Louisiana,Oregon,45489,44372,4457000,4541500,49461,51312,3825500,4063000
248,2012,AR,OR,5,"Meat, poultry, fish, seafood, and preparations",91.88,2573.44,3690.43,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
249,2012,AR,OR,6,Milled grain products and preparations and bakery products,0.32,2573.44,3690.43,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
250,2012,AR,OR,7,Other prepared foodstuffs and preparations,12.78,2573.44,3690.43,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
251,2017,AR,OR,5,"Meat, poultry, fish, seafood, and preparations",97.38,2734.61,3701.88,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
252,2017,AR,OR,6,Milled grain products and preparations and bakery products,0.33,2734.61,3701.88,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
253,2017,AR,OR,7,Other prepared foodstuffs and preparations,12.86,2734.61,3701.88,Arkansas,Oregon,34982,36714,2860200,2910000,49461,51312,3825500,4063000
254,2012,CO,OR,3,"Agricultural products (excl. feed, grains, and forage)",2.28,2559.74,3690.43,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
255,2012,CO,OR,4,"Animal feed, eggs, honey, other products of animal origin",319.85,2559.74,3690.43,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
256,2012,CO,OR,5,"Meat, poultry, fish, seafood, and preparations",89.0,2559.74,3690.43,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
257,2012,CO,OR,7,Other prepared foodstuffs and preparations,48.26,2559.74,3690.43,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
258,2017,CO,OR,3,"Agricultural products (excl. feed, grains, and forage)",2.35,2300.99,3701.88,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
259,2017,CO,OR,4,"Animal feed, eggs, honey, other products of animal origin",351.92,2300.99,3701.88,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
260,2017,CO,OR,5,"Meat, poultry, fish, seafood, and preparations",107.54,2300.99,3701.88,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
261,2017,CO,OR,7,Other prepared foodstuffs and preparations,55.39,2300.99,3701.88,Colorado,Oregon,49673,54026,5045900,5461100,49461,51312,3825500,4063000
262,2012,AZ,OR,3,"Agricultural products (excl. feed, grains, and forage)",30.64,1903.86,3690.43,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
263,2012,AZ,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.0,1903.86,3690.43,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
264,2012,AZ,OR,6,Milled grain products and preparations and bakery products,21.23,1903.86,3690.43,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
265,2012,AZ,OR,7,Other prepared foodstuffs and preparations,13.43,1903.86,3690.43,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
266,2017,AZ,OR,3,"Agricultural products (excl. feed, grains, and forage)",32.34,2491.25,3701.88,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
267,2017,AZ,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.0,2491.25,3701.88,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
268,2017,AZ,OR,6,Milled grain products and preparations and bakery products,22.29,2491.25,3701.88,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
269,2017,AZ,OR,7,Other prepared foodstuffs and preparations,14.06,2491.25,3701.88,Arizona,Oregon,38591,39583,6386300,6841300,49461,51312,3825500,4063000
270,2012,MS,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.29,1902.13,3690.43,Mississippi,Oregon,31807,32447,2884500,2884500,49461,51312,3825500,4063000
271,2012,MS,OR,5,"Meat, poultry, fish, seafood, and preparations",28.0,1902.13,3690.43,Mississippi,Oregon,31807,32447,2884500,2884500,49461,51312,3825500,4063000
272,2017,MS,OR,3,"Agricultural products (excl. feed, grains, and forage)",0.36,2386.07,3701.88,Mississippi,Oregon,31807,32447,2884500,2884500,49461,51312,3825500,4063000
273,2017,MS,OR,5,"Meat, poultry, fish, seafood, and preparations",29.28,2386.07,3701.88,Mississippi,Oregon,31807,32447,2884500,2884500,49461,51312,3825500,4063000
274,2012,NE,OR,4,"Animal feed, eggs, honey, other products of animal origin",10.37,7575.09,3690.43,Nebraska,Oregon,50655,54654,1795100,1859200,49461,51312,3825500,4063000
275,2012,NE,OR,5,"Meat, poultry, fish, seafood, and preparations",116.53,7575.09,3690.43,Nebraska,Oregon,50655,54654,1795100,1859200,49461,51312,3825500,4063000
276,2012,NE,OR,7,Other prepared foodstuffs and preparations,319.61,7575.09,3690.43,Nebraska,Oregon,50655,54654,1795100,1859200,49461,51312,3825500,4063000
277,2017,NE,OR,4,"Animal feed, eggs, honey, other products of animal origin",11.41,6639.35,3701.88,Nebraska,Oregon,50655,54654,1795100,1859200,49461,51312,3825500,4063000
278,2017,NE,OR,5,"Meat, poultry, fish, seafood, and preparations",119.08,6639.35,3701.88,Nebraska,Oregon,50655,54654,1795100,1859200,49461,51312,3825500,4063000
