year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest
2012,CA,AL,4,"Animal feed, eggs, honey, other products of animal origin",0.09,34377.93,1802.17,California,Alabama
2012,CA,MO,4,"Animal feed, eggs, honey, other products of animal origin",0.09,34377.93,3341.06,California,Missouri
2012,CO,MD,4,"Animal feed, eggs, honey, other products of animal origin",0.09,2559.74,1043.96,Colorado,Maryland
2012,IL,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.1,5911.13,1903.86,Illinois,Arizona
2012,MI,AK,4,"Animal feed, eggs, honey, other products of animal origin",0.1,3286.13,497.46,Michigan,Alaska
2012,CO,MA,4,"Animal feed, eggs, honey, other products of animal origin",0.11,2559.74,1009.57,Colorado,Massachusetts
2012,FL,HI,4,"Animal feed, eggs, honey, other products of animal origin",0.11,6682.81,536.2,Florida,Hawaii
2012,ME,KY,4,"Animal feed, eggs, honey, other products of animal origin",0.11,828.62,2112.13,Maine,Kentucky
2012,ND,WY,4,"Animal feed, eggs, honey, other products of animal origin",0.11,4959.31,562.37,North Dakota,Wyoming
2012,VA,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.12,1680.19,1903.86,Virginia,Arizona
2012,ME,IN,4,"Animal feed, eggs, honey, other products of animal origin",0.13,828.62,4087.65,Maine,Indiana
2012,OK,NY,4,"Animal feed, eggs, honey, other products of animal origin",0.13,3057.46,2872.87,Oklahoma,New York
2012,FL,SC,4,"Animal feed, eggs, honey, other products of animal origin",0.14,6682.81,1188.08,Florida,South Carolina
2012,KY,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.14,2112.13,3690.43,Kentucky,Oregon
2012,VA,SD,4,"Animal feed, eggs, honey, other products of animal origin",0.15,1680.19,4278.56,Virginia,South Dakota
2012,ME,RI,4,"Animal feed, eggs, honey, other products of animal origin",0.16,828.62,102.54,Maine,Rhode Island
2012,NJ,RI,4,"Animal feed, eggs, honey, other products of animal origin",0.16,824.36,102.54,New Jersey,Rhode Island
2012,RI,MD,4,"Animal feed, eggs, honey, other products of animal origin",0.16,102.54,1043.96,Rhode Island,Maryland
2012,CT,GA,4,"Animal feed, eggs, honey, other products of animal origin",0.17,409.33,4205.78,Connecticut,Georgia
2012,MS,VT,4,"Animal feed, eggs, honey, other products of animal origin",0.17,1902.13,445.75,Mississippi,Vermont
2012,NH,WV,4,"Animal feed, eggs, honey, other products of animal origin",0.17,221.86,264.57,New Hampshire,West Virginia
2012,IL,ID,4,"Animal feed, eggs, honey, other products of animal origin",0.18,5911.13,3444.54,Illinois,Idaho
2012,WA,SC,4,"Animal feed, eggs, honey, other products of animal origin",0.19,7291.21,1188.08,Washington,South Carolina
2012,AL,NC,4,"Animal feed, eggs, honey, other products of animal origin",0.2,1802.17,4602.34,Alabama,North Carolina
2012,SD,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.2,4278.56,1903.86,South Dakota,Arizona
2012,OK,WA,4,"Animal feed, eggs, honey, other products of animal origin",0.21,3057.46,7291.21,Oklahoma,Washington
2012,MS,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.22,1902.13,1903.86,Mississippi,Arizona
2012,NH,KY,4,"Animal feed, eggs, honey, other products of animal origin",0.22,221.86,2112.13,New Hampshire,Kentucky
2012,SD,RI,4,"Animal feed, eggs, honey, other products of animal origin",0.22,4278.56,102.54,South Dakota,Rhode Island
2012,WI,WY,4,"Animal feed, eggs, honey, other products of animal origin",0.22,4945.86,562.37,Wisconsin,Wyoming
2012,KY,MT,4,"Animal feed, eggs, honey, other products of animal origin",0.23,2112.13,1834.38,Kentucky,Montana
2012,RI,NJ,4,"Animal feed, eggs, honey, other products of animal origin",0.24,102.54,824.36,Rhode Island,New Jersey
2012,MT,MI,4,"Animal feed, eggs, honey, other products of animal origin",0.25,1834.38,3286.13,Montana,Michigan
2012,NJ,WA,4,"Animal feed, eggs, honey, other products of animal origin",0.25,824.36,7291.21,New Jersey,Washington
2012,LA,WI,4,"Animal feed, eggs, honey, other products of animal origin",0.27,2101.69,4945.86,Louisiana,Wisconsin
2012,NE,AK,4,"Animal feed, eggs, honey, other products of animal origin",0.27,7575.09,497.46,Nebraska,Alaska
2012,ME,TN,4,"Animal feed, eggs, honey, other products of animal origin",0.28,828.62,1356.58,Maine,Tennessee
2012,FL,OK,4,"Animal feed, eggs, honey, other products of animal origin",0.29,6682.81,3057.46,Florida,Oklahoma
2012,IL,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.29,5911.13,4959.31,Illinois,North Dakota
2012,MO,MA,4,"Animal feed, eggs, honey, other products of animal origin",0.29,3341.06,1009.57,Missouri,Massachusetts
2012,OK,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.29,3057.46,1903.86,Oklahoma,Arizona
2012,WV,MD,4,"Animal feed, eggs, honey, other products of animal origin",0.29,264.57,1043.96,West Virginia,Maryland
2012,MO,NY,4,"Animal feed, eggs, honey, other products of animal origin",0.3,3341.06,2872.87,Missouri,New York
2012,MS,GA,4,"Animal feed, eggs, honey, other products of animal origin",0.3,1902.13,4205.78,Mississippi,Georgia
2012,MS,MI,4,"Animal feed, eggs, honey, other products of animal origin",0.3,1902.13,3286.13,Mississippi,Michigan
2012,TN,ID,4,"Animal feed, eggs, honey, other products of animal origin",0.3,1356.58,3444.54,Tennessee,Idaho
2012,TX,NH,4,"Animal feed, eggs, honey, other products of animal origin",0.3,8217.54,221.86,Texas,New Hampshire
2012,WA,NJ,4,"Animal feed, eggs, honey, other products of animal origin",0.3,7291.21,824.36,Washington,New Jersey
2012,FL,MA,4,"Animal feed, eggs, honey, other products of animal origin",0.31,6682.81,1009.57,Florida,Massachusetts
2012,GA,CA,4,"Animal feed, eggs, honey, other products of animal origin",0.31,4205.78,34377.93,Georgia,California
2012,NH,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.31,221.86,4959.31,New Hampshire,North Dakota
2012,TN,WI,4,"Animal feed, eggs, honey, other products of animal origin",0.31,1356.58,4945.86,Tennessee,Wisconsin
2012,TN,MA,4,"Animal feed, eggs, honey, other products of animal origin",0.32,1356.58,1009.57,Tennessee,Massachusetts
2012,MT,AZ,4,"Animal feed, eggs, honey, other products of animal origin",0.33,1834.38,1903.86,Montana,Arizona
2012,CA,TN,4,"Animal feed, eggs, honey, other products of animal origin",0.34,34377.93,1356.58,California,Tennessee
2012,IL,MT,4,"Animal feed, eggs, honey, other products of animal origin",0.34,5911.13,1834.38,Illinois,Montana
2012,TN,FL,4,"Animal feed, eggs, honey, other products of animal origin",0.34,1356.58,6682.81,Tennessee,Florida
2012,TN,NJ,4,"Animal feed, eggs, honey, other products of animal origin",0.36,1356.58,824.36,Tennessee,New Jersey
2012,TN,WA,4,"Animal feed, eggs, honey, other products of animal origin",0.36,1356.58,7291.21,Tennessee,Washington
2012,RI,VT,4,"Animal feed, eggs, honey, other products of animal origin",0.37,102.54,445.75,Rhode Island,Vermont
2012,UT,KS,4,"Animal feed, eggs, honey, other products of animal origin",0.37,718.31,5402.17,Utah,Kansas
2012,OK,MD,4,"Animal feed, eggs, honey, other products of animal origin",0.39,3057.46,1043.96,Oklahoma,Maryland
2012,CT,MI,4,"Animal feed, eggs, honey, other products of animal origin",0.4,409.33,3286.13,Connecticut,Michigan
2012,MT,NC,4,"Animal feed, eggs, honey, other products of animal origin",0.4,1834.38,4602.34,Montana,North Carolina
2012,WV,OH,4,"Animal feed, eggs, honey, other products of animal origin",0.4,264.57,3762.89,West Virginia,Ohio
2012,VA,DE,4,"Animal feed, eggs, honey, other products of animal origin",0.41,1680.19,417,Virginia,Delaware
2012,OK,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.42,3057.46,828.62,Oklahoma,Maine
2012,VA,TX,4,"Animal feed, eggs, honey, other products of animal origin",0.42,1680.19,8217.54,Virginia,Texas
2012,MA,RI,4,"Animal feed, eggs, honey, other products of animal origin",0.44,1009.57,102.54,Massachusetts,Rhode Island
2012,MT,SD,4,"Animal feed, eggs, honey, other products of animal origin",0.46,1834.38,4278.56,Montana,South Dakota
2012,NH,AR,4,"Animal feed, eggs, honey, other products of animal origin",0.46,221.86,2573.44,New Hampshire,Arkansas
2012,OR,NV,4,"Animal feed, eggs, honey, other products of animal origin",0.46,3690.43,294.82,Oregon,Nevada
2012,SC,OK,4,"Animal feed, eggs, honey, other products of animal origin",0.47,1188.08,3057.46,South Carolina,Oklahoma
2012,MT,NM,4,"Animal feed, eggs, honey, other products of animal origin",0.48,1834.38,1416.47,Montana,New Mexico
2012,IA,WY,4,"Animal feed, eggs, honey, other products of animal origin",0.49,10520.48,562.37,Iowa,Wyoming
2012,MN,LA,4,"Animal feed, eggs, honey, other products of animal origin",0.51,8746.51,2101.69,Minnesota,Louisiana
2012,CT,DC,4,"Animal feed, eggs, honey, other products of animal origin",0.54,409.33,0.44,Connecticut,
2012,VA,LA,4,"Animal feed, eggs, honey, other products of animal origin",0.54,1680.19,2101.69,Virginia,Louisiana
2012,VA,MA,4,"Animal feed, eggs, honey, other products of animal origin",0.54,1680.19,1009.57,Virginia,Massachusetts
2012,NM,KY,4,"Animal feed, eggs, honey, other products of animal origin",0.55,1416.47,2112.13,New Mexico,Kentucky
2012,CT,TN,4,"Animal feed, eggs, honey, other products of animal origin",0.57,409.33,1356.58,Connecticut,Tennessee
2012,MS,FL,4,"Animal feed, eggs, honey, other products of animal origin",0.58,1902.13,6682.81,Mississippi,Florida
2012,NM,CO,4,"Animal feed, eggs, honey, other products of animal origin",0.59,1416.47,2559.74,New Mexico,Colorado
2012,CA,MT,4,"Animal feed, eggs, honey, other products of animal origin",0.61,34377.93,1834.38,California,Montana
2012,FL,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.64,6682.81,828.62,Florida,Maine
2012,ME,IA,4,"Animal feed, eggs, honey, other products of animal origin",0.64,828.62,10520.48,Maine,Iowa
2012,MO,CT,4,"Animal feed, eggs, honey, other products of animal origin",0.64,3341.06,409.33,Missouri,Connecticut
2012,KY,WA,4,"Animal feed, eggs, honey, other products of animal origin",0.68,2112.13,7291.21,Kentucky,Washington
2012,NC,NE,4,"Animal feed, eggs, honey, other products of animal origin",0.71,4602.34,7575.09,North Carolina,Nebraska
2012,MT,OR,4,"Animal feed, eggs, honey, other products of animal origin",0.73,1834.38,3690.43,Montana,Oregon
2012,NC,CT,4,"Animal feed, eggs, honey, other products of animal origin",0.73,4602.34,409.33,North Carolina,Connecticut
2012,MT,WA,4,"Animal feed, eggs, honey, other products of animal origin",0.74,1834.38,7291.21,Montana,Washington
2012,TN,CT,4,"Animal feed, eggs, honey, other products of animal origin",0.76,1356.58,409.33,Tennessee,Connecticut
2012,TX,MD,4,"Animal feed, eggs, honey, other products of animal origin",0.76,8217.54,1043.96,Texas,Maryland
2012,NH,OH,4,"Animal feed, eggs, honey, other products of animal origin",0.77,221.86,3762.89,New Hampshire,Ohio
2012,OK,PA,4,"Animal feed, eggs, honey, other products of animal origin",0.77,3057.46,3704.98,Oklahoma,Pennsylvania
2012,WV,PA,4,"Animal feed, eggs, honey, other products of animal origin",0.79,264.57,3704.98,West Virginia,Pennsylvania
2012,CA,UT,4,"Animal feed, eggs, honey, other products of animal origin",0.8,34377.93,718.31,California,Utah
2012,MA,MT,4,"Animal feed, eggs, honey, other products of animal origin",0.8,1009.57,1834.38,Massachusetts,Montana
2012,MI,SC,4,"Animal feed, eggs, honey, other products of animal origin",0.82,3286.13,1188.08,Michigan,South Carolina
2012,CA,NC,4,"Animal feed, eggs, honey, other products of animal origin",0.88,34377.93,4602.34,California,North Carolina
2012,ID,MN,4,"Animal feed, eggs, honey, other products of animal origin",0.88,3444.54,8746.51,Idaho,Minnesota
2012,NH,IN,4,"Animal feed, eggs, honey, other products of animal origin",0.88,221.86,4087.65,New Hampshire,Indiana
2012,NJ,MI,4,"Animal feed, eggs, honey, other products of animal origin",0.9,824.36,3286.13,New Jersey,Michigan
2012,KY,FL,4,"Animal feed, eggs, honey, other products of animal origin",0.91,2112.13,6682.81,Kentucky,Florida
2012,OK,VA,4,"Animal feed, eggs, honey, other products of animal origin",0.91,3057.46,1680.19,Oklahoma,Virginia
2012,LA,MO,4,"Animal feed, eggs, honey, other products of animal origin",0.92,2101.69,3341.06,Louisiana,Missouri
2012,MT,HI,4,"Animal feed, eggs, honey, other products of animal origin",0.92,1834.38,536.2,Montana,Hawaii
2012,AZ,MT,4,"Animal feed, eggs, honey, other products of animal origin",0.93,1903.86,1834.38,Arizona,Montana
2012,MD,DC,4,"Animal feed, eggs, honey, other products of animal origin",0.94,1043.96,0.44,Maryland,
